TractFIPS,StateAbbr,obesity,diabetes,hypertension,chd,physical_inactivity,burden
31055003600,NE,32.8,6.9,25.3,3.9,,-0.648831
34021004204,NJ,17.7,6.2,23.3,3.8,,-1.180716
39095006400,OH,35.9,7.5,25.4,4.2,,-0.493556
44005040600,RI,29.5,9.1,32.5,5.5,,-0.251825
21183920700,KY,41.6,12.9,39.3,7.9,,0.743062
17137952000,IL,43.2,13.1,37.9,7.0,,0.662724
26065004493,MI,23.5,1.9,10.8,0.8,,-1.917728
26163556900,MI,28.9,8.1,30.7,5.3,,-0.393842
51161030100,VA,36.4,10.2,36.6,6.1,,0.181311
51760050200,VA,22.4,5.4,22.4,3.2,,-1.180183
06041120000,CA,22.4,7.8,26.4,4.8,,-0.767588
47065010412,TN,32.6,9.9,31.9,5.6,,-0.126952
48139060209,TX,35.1,8.5,30.5,4.3,,-0.310635
49035111400,UT,32.6,9.6,27.4,4.6,,-0.376133
01039961700,AL,40.7,14.1,41.0,8.2,,0.861301
06041116000,CA,22.3,6.5,22.8,3.8,,-1.048093
09011980000,CT,23.1,1.6,9.4,0.9,,-1.973053
18003011603,IN,34.2,9.8,33.1,5.7,,-0.042822
29043020400,MO,37.9,10.9,34.6,6.6,,0.260048
48029181601,TX,42.9,18.4,39.0,8.2,,1.098014
06107002700,CA,33.6,13.8,37.4,8.0,,0.522472
17031620200,IL,30.9,9.4,24.5,4.9,,-0.482861
17031830700,IL,33.5,10.0,27.6,4.4,,-0.345385
29189217841,MO,29.6,9.3,32.3,5.4,,-0.254690
40143007520,OK,31.7,8.7,31.9,5.2,,-0.259969
42007603600,PA,35.3,11.3,37.0,8.0,,0.426021
42079210200,PA,35.6,11.1,34.6,7.5,,0.303110
48121021100,TX,31.0,5.5,18.2,2.2,,-1.155794
26163543100,MI,40.8,14.2,43.4,5.5,,0.643186
36067010301,NY,34.7,8.9,31.5,5.2,,-0.175293
55073000800,WI,32.6,8.4,32.1,6.1,,-0.147332
06007002300,CA,29.3,12.0,37.6,8.3,,0.342432
28049002300,MS,51.8,18.7,47.3,6.0,,1.357868
01073014406,AL,29.9,9.3,35.4,5.6,,-0.138585
06059032045,CA,25.7,5.5,20.2,2.6,,-1.207291
17073030800,IL,41.4,14.5,38.0,8.5,,0.851920
29089960100,MO,39.8,11.9,37.1,7.3,,0.512552
49039972400,UT,29.7,5.9,19.5,3.5,,-0.994283
54089000600,WV,43.2,14.9,43.5,8.9,,1.120134
01073001100,AL,46.3,19.3,50.6,6.9,,1.423006
06065042730,CA,41.1,13.4,29.0,5.9,,0.253269
06101051100,CA,32.8,11.3,33.0,6.7,,0.103296
17163503332,IL,42.4,10.4,31.3,4.9,,0.085138
06071002401,CA,42.5,13.0,27.1,4.9,,0.110500
40127097700,OK,40.5,16.2,44.5,9.9,,1.249183
48113018111,TX,36.3,11.2,32.1,5.1,,-0.001247
01073003001,AL,41.8,16.1,39.5,6.1,,0.730051
06067005702,CA,27.6,8.1,28.6,5.1,,-0.510593
06095253106,CA,29.9,7.1,21.8,3.3,,-0.882445
17197883305,IL,35.5,8.6,30.1,4.5,,-0.283344
27017070600,MN,40.4,10.8,36.5,6.7,,0.389099
01021060401,AL,42.2,11.7,38.1,6.6,,0.521727
01005950900,AL,45.7,18.4,47.1,8.5,,1.434423
08005007201,CO,31.6,10.7,29.3,5.7,,-0.173774
39141956000,OH,39.3,12.6,38.4,8.0,,0.647712
48027021602,TX,30.5,5.7,18.5,2.8,,-1.085906
51115951400,VA,39.0,14.7,42.6,8.4,,0.911178
31153010633,NE,38.6,6.4,22.8,3.0,,-0.677948
42101030200,PA,33.4,10.3,28.7,4.5,,-0.290863
36069051500,NY,37.0,11.4,37.9,7.3,,0.428603
53025010800,WA,39.3,11.2,30.8,5.8,,0.123715
13071970701,GA,38.3,13.6,40.2,7.4,,0.657599
39113004100,OH,58.6,28.0,54.3,10.1,,2.686221
42129805100,PA,34.1,10.7,34.5,7.5,,0.236429
48157672601,TX,39.5,14.1,33.4,4.7,,0.237096
06001436100,CA,27.6,10.2,26.7,4.7,,-0.494422
06059021823,CA,24.3,7.7,24.9,3.9,,-0.858219
06059001303,CA,29.0,9.4,23.3,3.8,,-0.689287
06059099411,CA,28.4,7.7,21.8,3.5,,-0.871236
17031611900,IL,46.6,17.9,39.9,6.5,,1.016810
17031801701,IL,24.5,7.3,25.8,4.5,,-0.783911
24027605104,MD,27.3,8.3,29.8,4.3,,-0.561916
50003971300,VT,34.7,10.5,32.3,6.8,,0.105879
01015001100,AL,36.4,10.8,36.6,5.8,,0.180835
19163012200,IA,40.6,9.6,29.9,5.3,,-0.004071
20209044804,KS,35.4,8.8,30.7,4.0,,-0.313089
21003920100,KY,41.9,12.6,40.6,7.8,,0.760723
32027960100,NV,36.1,10.6,32.7,6.1,,0.086097
34023004700,NJ,38.3,12.6,28.5,4.9,,0.008819
42041010400,PA,28.4,8.1,29.8,5.6,,-0.400429
13059130700,GA,27.3,7.5,27.2,3.7,,-0.741780
17197880419,IL,34.2,6.2,23.3,2.7,,-0.832089
19093090300,IA,35.0,10.9,33.3,7.3,,0.217693
39117965000,OH,42.4,12.4,38.4,7.5,,0.670715
02020001731,AK,34.4,8.3,29.0,5.1,,-0.295984
26125129000,MI,29.6,7.0,29.0,5.3,,-0.479875
06037575802,CA,37.1,13.2,26.5,4.3,,-0.113645
21111011706,KY,33.6,11.5,38.7,7.8,,0.413920
06111000702,CA,30.2,11.1,28.0,4.7,,-0.336576
08031004103,CO,22.6,7.8,27.7,4.0,,-0.812647
36111950500,NY,29.9,12.5,35.6,7.8,,0.276514
40143007620,OK,33.4,9.3,31.2,5.0,,-0.220790
04001944300,AZ,40.1,18.1,35.0,9.3,,1.011022
06037226700,CA,37.0,13.8,25.4,4.5,,-0.093218
18085961300,IN,36.5,10.8,33.9,6.3,,0.163070
25015821602,MA,26.3,8.9,28.7,5.9,,-0.415188
26017286600,MI,41.7,11.2,34.5,6.7,,0.391913
35001002402,NM,37.6,16.2,33.0,6.1,,0.436157
39091004200,OH,43.7,15.2,39.6,9.1,,1.063953
47065010501,TN,31.4,10.3,33.1,6.1,,-0.052133
17113001402,IL,35.6,6.5,23.9,3.1,,-0.716353
18099020102,IN,34.5,10.2,30.5,6.2,,-0.030772
48029172002,TX,33.8,8.6,27.8,4.7,,-0.373603
50007000400,VT,29.8,6.4,20.7,3.7,,-0.909788
55109120901,WI,33.9,6.9,27.8,4.5,,-0.483288
39035186107,OH,28.6,9.1,30.9,5.6,,-0.310843
06073020304,CA,22.8,9.8,28.2,5.8,,-0.491056
36047077200,NY,27.5,10.4,29.2,4.7,,-0.417291
39035152302,OH,35.9,12.7,36.8,7.2,,0.425539
42101013100,PA,36.0,14.0,34.0,5.4,,0.225038
06085512401,CA,25.7,10.8,27.9,5.5,,-0.396234
34017004800,NJ,23.2,10.4,25.8,4.0,,-0.709367
55075960900,WI,36.8,9.7,33.1,6.5,,0.112324
15003008920,HI,23.1,9.2,25.3,3.3,,-0.866087
37035010201,NC,35.6,9.7,30.6,5.5,,-0.099433
41051009603,OR,29.1,9.3,27.2,5.7,,-0.377669
40133583900,OK,42.4,14.2,42.0,8.0,,0.920877
06037300901,CA,21.7,9.7,27.8,4.5,,-0.679658
06037265304,CA,21.9,3.8,12.4,1.4,,-1.752177
06111000200,CA,32.6,12.2,27.5,4.8,,-0.212754
45083022403,SC,32.0,9.6,29.7,4.6,,-0.329409
24033800601,MD,41.1,13.2,41.8,4.8,,0.478012
18097350100,IN,45.3,17.8,43.8,6.5,,1.082679
39087051402,OH,45.4,12.0,37.8,7.0,,0.663568
42005951600,PA,36.9,11.3,35.1,7.8,,0.397052
46083010108,SD,37.4,8.9,30.3,5.2,,-0.131979
48201342500,TX,33.4,9.6,31.6,5.7,,-0.117764
49021110400,UT,31.6,6.9,22.8,4.0,,-0.741297
49011125102,UT,31.8,7.7,27.5,4.4,,-0.519255
39095008400,OH,36.9,10.9,33.0,6.2,,0.143971
01069040900,AL,38.6,11.1,38.3,5.9,,0.317209
15003007302,HI,26.6,2.8,13.9,1.2,,-1.652442
37119005826,NC,35.5,10.0,27.6,4.4,,-0.288668
40143000700,OK,49.4,22.9,53.5,9.0,,2.011368
48061011700,TX,48.8,20.8,35.8,7.7,,1.250660
51730810400,VA,50.5,22.3,51.8,8.3,,1.887481
39085206200,OH,38.9,10.8,33.5,6.0,,0.187512
42077006302,PA,31.1,7.0,25.8,4.0,,-0.666996
17089852601,IL,31.8,8.1,30.7,4.8,,-0.365825
24510160500,MD,45.5,20.0,48.3,7.7,,1.460738
42029305102,PA,34.7,7.6,26.7,5.0,,-0.399461
47079969200,TN,38.0,13.3,39.7,8.0,,0.684273
06045010801,CA,31.3,10.4,30.9,6.0,,-0.121437
06067009616,CA,31.4,9.3,26.8,4.4,,-0.464509
17197880303,IL,31.4,7.3,27.3,3.6,,-0.644269
42005950200,PA,36.2,11.0,34.6,7.8,,0.347316
47065010303,TN,33.5,9.5,30.3,5.2,,-0.210520
09009142300,CT,39.4,13.1,30.5,4.9,,0.122153
17097861402,IL,33.7,8.7,24.0,3.8,,-0.574004
28087000200,MS,26.9,2.2,14.8,1.0,,-1.672741
48029190100,TX,41.9,18.0,37.6,7.9,,0.976953
51187020200,VA,34.6,9.8,33.7,5.7,,-0.014851
53033030310,WA,23.2,7.3,23.8,3.5,,-0.984648
17019000301,IL,27.8,3.7,14.9,1.9,,-1.466701
51147930202,VA,42.5,15.3,42.2,7.0,,0.879583
25017383502,MA,20.6,4.6,17.3,2.9,,-1.447840
26163546900,MI,47.9,19.5,48.4,7.2,,1.450632
29510101200,MO,28.7,8.4,29.7,5.6,,-0.378663
45063020509,SC,39.4,11.7,33.8,6.3,,0.290626
51520020100,VA,40.9,15.4,43.3,9.6,,1.151994
22105954300,LA,48.4,21.1,51.8,9.6,,1.904791
27147960500,MN,41.0,9.4,31.5,6.0,,0.116838
36081032700,NY,31.1,13.1,26.0,4.7,,-0.259618
48141003701,TX,40.1,21.4,40.8,8.9,,1.304695
48157674604,TX,30.1,8.4,27.2,2.9,,-0.701045
54067950600,WV,45.1,15.8,44.5,9.9,,1.358261
49049003104,UT,28.2,7.0,22.7,3.7,,-0.867679
34007610800,NJ,34.7,13.5,37.8,6.6,,0.396898
06065030900,CA,35.8,9.3,23.5,3.8,,-0.496249
22055001902,LA,38.6,10.4,34.0,5.4,,0.106421
36059406202,NY,35.8,12.4,35.1,4.4,,0.055916
42129802303,PA,31.3,8.5,30.8,5.8,,-0.247415
06067008006,CA,29.9,10.2,31.5,5.9,,-0.166043
37067003703,NC,33.0,8.0,26.7,3.8,,-0.556433
36081027600,NY,36.8,14.1,35.3,4.9,,0.234871
16007950200,ID,33.8,11.3,36.5,7.2,,0.282870
17179020900,IL,40.7,11.3,34.7,6.9,,0.396129
22055000604,LA,35.4,8.0,27.6,4.1,,-0.430897
48027022300,TX,42.5,12.7,32.7,5.3,,0.293038
04019004638,AZ,27.9,8.3,32.1,5.8,,-0.318494
06037431100,CA,29.4,10.5,25.3,3.7,,-0.574590
13141480300,GA,40.8,18.6,50.7,8.5,,1.405917
32003003219,NV,28.8,10.7,34.8,6.4,,-0.024848
34013016800,NJ,27.8,7.2,23.7,3.5,,-0.862313
42091201604,PA,34.8,9.9,32.9,5.2,,-0.080229
02170000300,AK,35.3,6.9,27.9,4.3,,-0.462504
06093001000,CA,31.3,11.5,34.2,6.9,,0.126388
13153020800,GA,38.7,8.5,29.3,3.4,,-0.339400
40041375601,OK,41.0,16.3,44.4,10.1,,1.287624
06037143100,CA,25.4,7.5,24.5,4.0,,-0.837951
06075026303,CA,17.4,12.4,27.1,4.8,,-0.644203
22033000200,LA,51.2,21.7,49.6,8.0,,1.781773
36119001505,NY,27.4,9.1,27.1,5.0,,-0.515248
40017301300,OK,35.7,8.8,31.5,5.0,,-0.173966
48439122802,TX,41.0,15.4,35.9,7.2,,0.689488
30031000503,MT,22.0,4.1,17.5,2.8,,-1.440155
05051012002,AR,30.3,14.4,50.7,12.3,,1.295838
18097340300,IN,46.6,16.6,36.4,6.8,,0.882891
24033803601,MD,41.2,13.6,42.2,4.7,,0.502460
36081029400,NY,36.5,13.8,36.4,4.8,,0.229973
42077005602,PA,31.9,9.9,33.5,6.6,,0.005982
41033360100,OR,35.2,14.9,39.9,10.0,,0.912791
39033974400,OH,43.2,14.1,39.9,8.9,,0.977625
39047925800,OH,43.3,11.3,35.9,6.6,,0.470582
39077915800,OH,45.3,14.3,38.3,8.1,,0.916768
42087960500,PA,35.3,10.8,34.9,7.5,,0.286887
49035111302,UT,29.0,8.5,29.0,4.6,,-0.492657
18003010603,IN,38.0,11.9,36.0,7.0,,0.398489
22103040704,LA,38.3,11.5,37.0,6.1,,0.315736
47183968102,TN,35.9,11.8,35.6,6.5,,0.268285
05021950500,AR,40.0,14.3,44.2,9.6,,1.092639
09009176000,CT,28.6,8.5,30.2,5.0,,-0.427367
13247060201,GA,44.8,16.0,39.2,6.9,,0.888227
24021775600,MD,32.0,6.1,23.8,3.1,,-0.842587
36047000502,NY,18.7,5.3,19.2,3.1,,-1.389977
20173003600,KS,42.2,10.7,30.3,4.8,,0.056938
38017001001,ND,33.7,7.3,26.7,4.5,,-0.498071
44007017000,RI,31.6,10.8,34.5,7.0,,0.116653
55079012400,WI,37.1,8.2,29.0,3.8,,-0.365738
02090001500,AK,35.0,6.7,24.9,3.6,,-0.640746
06037115104,CA,24.4,8.1,21.9,3.6,,-0.949682
17201003605,IL,39.8,17.5,48.8,12.9,,1.743292
37089930200,NC,37.1,11.3,32.9,6.6,,0.211622
37147000900,NC,41.9,12.1,34.0,5.9,,0.345059
48439110704,TX,36.3,13.2,37.0,7.4,,0.490830
06061021401,CA,30.4,9.2,26.5,5.2,,-0.419768
25021417502,MA,22.5,8.9,23.7,4.0,,-0.867559
26161415400,MI,28.6,6.6,21.2,3.5,,-0.940965
42091206501,PA,30.9,5.7,22.6,3.0,,-0.939253
13255160400,GA,44.7,20.5,47.5,8.9,,1.572731
17031063301,IL,23.2,5.0,17.6,2.8,,-1.355266
34003035200,NJ,24.1,7.3,26.9,4.9,,-0.721393
51153901224,VA,35.0,8.5,30.0,3.8,,-0.381550
04017942500,AZ,43.4,15.4,32.9,6.9,,0.641878
06061022400,CA,24.8,7.0,23.7,3.8,,-0.925541
08069001009,CO,22.3,6.1,23.6,4.2,,-1.003917
20209042501,KS,48.3,22.3,51.4,10.2,,2.020054
34029735101,NJ,33.7,13.5,39.5,9.5,,0.730143
36061002700,NY,13.1,15.3,32.3,7.3,,-0.195979
39007000601,OH,47.9,14.5,39.1,8.3,,1.045046
39061004701,OH,27.2,6.0,23.7,3.5,,-0.943444
19129040100,IA,39.0,10.7,32.6,6.8,,0.246820
27053026613,MN,23.7,6.2,23.0,3.6,,-1.040567
46083010105,SD,36.6,7.6,27.3,4.4,,-0.394019
06065043403,CA,42.5,15.4,33.5,7.4,,0.687206
08001009608,CO,29.0,7.4,23.4,4.1,,-0.760843
09003480300,CT,34.8,10.2,32.7,6.1,,0.027858
13219030300,GA,29.4,9.1,33.1,5.1,,-0.281412
26099255300,MI,42.1,12.1,38.6,7.5,,0.651721
36119009900,NY,23.1,7.7,26.0,4.5,,-0.796699
45059920501,SC,42.2,13.7,39.9,6.5,,0.667625
06071010417,CA,36.6,10.9,33.1,6.3,,0.149079
31055007435,NE,34.5,8.0,28.1,4.4,,-0.410030
33001966402,NH,30.1,8.6,29.6,5.7,,-0.320202
34029723400,NJ,30.9,9.3,31.9,6.4,,-0.120463
41051000402,OR,24.5,6.4,21.9,3.9,,-1.005144
48481740600,TX,38.6,13.2,35.4,6.4,,0.403269
26163571900,MI,34.1,12.8,40.2,8.9,,0.658417
25017324101,MA,24.6,7.3,27.3,5.0,,-0.685284
31153010203,NE,35.9,7.9,27.9,4.3,,-0.392058
55025000408,WI,22.5,11.2,43.2,11.1,,0.565687
01073005908,AL,46.8,16.1,44.4,6.8,,1.083547
01101005502,AL,37.5,15.8,45.5,6.3,,0.780044
36027190401,NY,34.7,11.6,33.5,6.2,,0.132839
53033004900,WA,21.7,3.4,15.7,2.0,,-1.622702
34019010200,NJ,29.1,7.8,28.3,4.9,,-0.514087
37081014200,NC,44.7,17.6,40.9,7.1,,1.039679
39139001600,OH,47.0,18.4,42.0,10.5,,1.546847
17197883212,IL,33.6,7.3,27.4,3.7,,-0.568265
36093033200,NY,38.6,10.9,32.7,6.3,,0.194711
17031060100,IL,24.4,4.0,15.2,2.0,,-1.527932
33015069700,NH,26.2,8.3,30.4,6.0,,-0.392126
51161030500,VA,34.3,8.0,31.8,4.6,,-0.291477
51650010311,VA,40.7,10.1,33.3,3.8,,-0.042966
04013611400,AZ,27.4,6.2,22.3,3.3,,-0.987573
24017851302,MD,40.3,11.1,38.3,5.3,,0.300351
40109104800,OK,44.6,16.1,37.2,7.2,,0.865007
47007953200,TN,38.1,12.5,38.5,7.1,,0.513509
51041100208,VA,34.2,10.8,38.0,5.4,,0.113865
01101003200,AL,41.7,16.1,45.0,5.8,,0.847100
06073013409,CA,23.4,9.9,23.9,4.5,,-0.728841
13015960402,GA,33.3,9.6,34.3,4.8,,-0.143377
40109106403,OK,33.1,9.4,32.4,5.3,,-0.158165
51153901417,VA,34.1,8.7,32.8,4.9,,-0.199501
51199050303,VA,35.2,8.9,30.3,4.5,,-0.270280
26075006900,MI,40.6,13.2,36.9,7.6,,0.631689
29165030401,MO,36.6,7.9,29.7,4.4,,-0.311480
34025810503,NJ,25.1,8.9,32.4,6.5,,-0.281614
26145010303,MI,36.4,11.1,36.6,7.3,,0.359533
26065002101,MI,44.9,13.1,36.3,6.0,,0.558148
39035120702,OH,46.8,23.9,51.7,9.6,,2.006251
42101034900,PA,29.1,9.8,29.0,5.7,,-0.301072
48029160901,TX,44.1,18.0,34.8,6.9,,0.853301
48201521300,TX,38.1,12.8,30.9,5.6,,0.156255
49001100200,UT,34.2,9.0,28.5,5.2,,-0.267266
51650010104,VA,44.1,12.6,37.6,5.0,,0.436326
37153970600,NC,44.8,19.1,44.3,9.4,,1.466308
04021000801,AZ,34.8,10.8,32.9,7.0,,0.163060
06053010608,CA,29.5,8.6,19.8,3.2,,-0.879913
08059009851,CO,23.7,6.8,25.5,4.4,,-0.852471
13089021101,GA,25.8,8.0,29.9,4.2,,-0.628557
29095017500,MO,43.3,14.9,41.0,7.0,,0.847642
36063024001,NY,33.8,10.5,31.4,5.8,,-0.053031
39049008330,OH,40.0,14.4,36.5,8.7,,0.786996
45003021001,SC,42.5,17.0,42.6,8.4,,1.133323
21067003406,KY,36.3,8.0,30.3,4.0,,-0.341396
04019004119,AZ,26.6,10.0,38.2,8.3,,0.175631
24021751802,MD,33.5,8.4,30.0,4.8,,-0.320985
29097011700,MO,39.6,13.8,39.3,8.8,,0.832033
36005001900,NY,35.1,11.8,26.9,4.4,,-0.223235
42081000200,PA,33.4,8.0,29.5,5.3,,-0.304826
47089070800,TN,35.0,12.3,36.5,7.2,,0.370331
48213950300,TX,34.9,12.1,38.3,7.3,,0.417536
17187870200,IL,36.3,11.6,37.5,7.7,,0.451731
25015822401,MA,26.0,7.9,26.9,5.1,,-0.613764
54083965900,WV,39.7,12.6,40.2,8.0,,0.708938
39035121100,OH,49.5,26.0,53.2,10.0,,2.279969
55071010300,WI,36.5,8.5,30.6,5.6,,-0.127182
06059088702,CA,21.7,11.7,25.9,4.3,,-0.647140
16001001100,ID,34.6,11.0,29.8,6.2,,-0.004591
26163553600,MI,44.2,17.5,47.8,7.0,,1.200528
51079030200,VA,34.7,9.2,31.5,4.8,,-0.202642
51143011001,VA,41.4,13.1,38.8,6.4,,0.571552
09001211000,CT,25.1,8.3,26.8,5.1,,-0.620686
17167000201,IL,36.2,11.3,34.7,6.6,,0.235981
40109108314,OK,37.7,8.7,29.2,3.7,,-0.327310
37183054011,NC,29.8,7.7,28.2,4.4,,-0.556573
45015020405,SC,46.4,15.1,41.5,5.5,,0.797428
53061052701,WA,34.3,8.1,28.5,4.8,,-0.355896
55139002500,WI,37.7,8.1,27.8,5.5,,-0.202963
23007971300,ME,32.6,10.1,31.2,7.1,,0.027004
37119001921,NC,39.9,12.2,31.4,4.6,,0.080653
42091203207,PA,28.0,7.8,29.8,5.1,,-0.482024
47003950600,TN,38.1,12.3,34.8,6.3,,0.313530
48113010902,TX,45.0,14.1,39.1,4.4,,0.518496
06073017200,CA,20.3,7.6,25.7,4.8,,-0.857226
26115833600,MI,43.1,11.3,37.3,7.0,,0.547086
42089300101,PA,34.4,10.1,30.4,5.4,,-0.128479
17043842704,IL,32.4,8.9,27.4,4.9,,-0.386672
01045021400,AL,41.4,13.9,40.8,7.1,,0.745633
25025101101,MA,33.4,13.3,36.3,5.3,,0.166798
36031960598,NY,37.0,9.8,30.9,5.5,,-0.046074
36081028700,NY,26.6,11.7,27.3,5.0,,-0.393474
36119001000,NY,42.0,22.1,40.9,9.8,,1.496350
40143008502,OK,35.9,13.3,39.9,8.2,,0.651952
42127960600,PA,34.3,11.3,35.3,7.6,,0.307173
55079012900,WI,36.4,7.9,28.5,4.6,,-0.328718
11001007605,DC,36.3,15.6,43.5,5.9,,0.636524
39153530902,OH,39.4,11.4,34.7,7.9,,0.473051
48113014901,TX,37.2,10.6,25.9,3.9,,-0.309734
48167720400,TX,29.6,7.4,26.9,3.6,,-0.701057
24033804600,MD,41.5,12.9,34.8,4.7,,0.268495
36047069800,NY,22.9,9.2,28.6,6.4,,-0.444126
36063022500,NY,34.6,12.6,34.5,7.0,,0.297903
41003000100,OR,26.5,6.1,20.9,3.6,,-1.024702
51059422101,VA,29.8,7.9,25.1,2.8,,-0.805309
18097321800,IN,28.0,6.0,23.1,3.2,,-0.969918
25025090700,MA,22.3,8.5,25.4,4.8,,-0.760735
42127961100,PA,32.6,11.4,36.9,7.9,,0.341180
06071008401,CA,30.8,7.4,22.6,3.5,,-0.797034
18167010702,IN,35.5,11.0,32.0,5.8,,0.038521
04013813700,AZ,24.5,15.4,50.8,13.7,,1.339384
06001444302,CA,28.1,8.7,22.5,3.3,,-0.828604
06073013905,CA,25.3,8.8,23.3,3.6,,-0.847961
19153000101,IA,42.6,12.1,33.9,6.8,,0.459740
24043011500,MD,37.4,9.9,33.8,5.0,,-0.003245
48183000800,TX,43.4,13.3,35.8,6.4,,0.555818
25013801901,MA,48.5,18.6,36.3,6.8,,1.040861
29031880600,MO,36.6,9.5,32.9,5.4,,-0.028867
39049006944,OH,34.3,10.7,32.3,5.8,,-0.003224
48005000902,TX,35.6,9.5,30.9,4.9,,-0.166873
48029192100,TX,33.7,10.8,30.5,5.0,,-0.151535
51710004500,VA,49.7,18.3,46.4,6.1,,1.262846
55079016700,WI,47.3,14.0,31.1,5.4,,0.465124
17031819802,IL,25.7,8.0,28.4,5.4,,-0.542826
36081109900,NY,24.4,10.8,27.7,5.2,,-0.471176
18023950700,IN,35.9,12.7,37.6,7.6,,0.491088
39035154502,OH,34.4,12.1,35.6,6.8,,0.274310
48453001200,TX,22.4,4.1,16.7,2.3,,-1.505204
06059032053,CA,25.8,6.5,21.9,3.1,,-1.049692
37097061203,NC,34.3,8.2,28.1,4.3,,-0.415860
37129011400,NC,40.7,16.6,41.1,6.4,,0.802445
42131400700,PA,38.9,10.6,33.9,6.9,,0.285512
45019000600,SC,24.1,4.3,15.1,2.1,,-1.512338
55015020800,WI,34.9,6.9,24.1,3.9,,-0.622533
06013355111,CA,26.3,8.5,23.2,3.3,,-0.870937
24005404800,MD,34.1,9.8,33.3,5.1,,-0.105183
31129960100,NE,37.8,13.0,42.2,9.5,,0.894522
36027060400,NY,30.2,9.8,30.3,5.3,,-0.277229
39119912800,OH,39.1,9.5,31.8,5.8,,0.054924
48357950400,TX,38.8,11.8,33.1,6.3,,0.259555
23007971400,ME,31.3,9.0,29.8,6.5,,-0.172501
31023967700,NE,39.5,10.5,35.8,7.1,,0.371527
24033805802,MD,41.3,12.7,31.3,4.5,,0.133454
04013061035,AZ,31.1,7.6,24.1,3.9,,-0.692894
05091020400,AR,41.3,12.7,38.5,6.6,,0.560720
17163501602,IL,42.7,11.3,33.7,5.9,,0.316688
36103124500,NY,27.8,7.5,27.6,4.4,,-0.640604
08123000402,CO,29.6,7.2,22.3,4.1,,-0.784997
32003002985,NV,26.5,7.8,25.7,3.6,,-0.800851
40017301409,OK,37.2,7.7,27.7,4.2,,-0.382265
48113013400,TX,26.3,7.6,30.7,4.8,,-0.548512
48355001601,TX,46.4,19.9,40.3,8.2,,1.313441
56037971200,WY,32.2,8.8,29.9,5.5,,-0.263338
06001403800,CA,25.3,6.4,22.2,3.1,,-1.060900
22019001000,LA,34.5,10.5,38.9,6.8,,0.283109
26163520700,MI,38.8,14.6,42.5,6.0,,0.637123
26139025100,MI,36.1,10.7,31.4,6.3,,0.077103
06107000501,CA,41.1,16.4,30.0,6.2,,0.473806
21027960501,KY,44.8,14.1,42.4,8.5,,1.048902
27145000701,MN,41.2,10.7,33.2,6.4,,0.282458
42101020500,PA,39.6,20.7,46.8,8.5,,1.376011
48201251402,TX,33.8,8.1,27.6,4.2,,-0.460084
13121011405,GA,26.9,7.3,25.6,3.4,,-0.840683
48029121702,TX,36.4,10.8,32.4,5.2,,-0.000624
18019050503,IN,41.6,12.3,33.7,6.4,,0.393146
42061951200,PA,38.6,11.1,35.5,7.6,,0.423971
54039010801,WV,42.5,15.6,43.2,9.6,,1.205283
18089042403,IN,46.2,16.5,43.0,6.6,,1.027417
21111012105,KY,35.1,11.4,36.6,7.5,,0.360385
06019004801,CA,42.0,13.0,30.4,5.7,,0.274528
19087970300,IA,37.0,8.6,28.6,5.2,,-0.206463
26101000900,MI,33.1,10.8,34.9,7.1,,0.181120
48029191101,TX,32.4,11.8,37.1,7.0,,0.264822
48479001815,TX,48.6,20.8,37.1,7.9,,1.302703
48479001717,TX,47.3,16.4,30.8,5.4,,0.585042
53029971300,WA,31.1,11.3,36.9,7.2,,0.217387
06037481402,CA,18.6,14.5,28.3,4.7,,-0.475559
26163540100,MI,47.3,19.3,48.9,7.5,,1.469321
29019001803,MO,32.8,9.5,30.3,5.5,,-0.197837
39061021102,OH,30.3,9.5,33.2,5.9,,-0.144989
53033023601,WA,20.7,6.5,24.7,3.9,,-1.029969
04013723305,AZ,40.7,16.7,33.7,7.7,,0.743696
27091790400,MN,37.1,10.6,34.8,7.2,,0.291942
46043969600,SD,35.3,11.1,36.6,8.2,,0.425939
11001005201,DC,17.9,3.4,16.3,1.9,,-1.724682
39057200500,OH,43.1,13.6,35.5,7.6,,0.685160
42061951000,PA,38.1,10.9,35.5,7.4,,0.377417
45045002105,SC,45.5,18.5,45.2,7.7,,1.294684
36081048500,NY,19.1,12.8,25.8,4.4,,-0.654026
06037403902,CA,27.2,10.6,28.0,5.0,,-0.415833
17075950900,IL,39.4,13.1,38.8,8.3,,0.720882
48453001716,TX,24.5,6.2,22.8,3.4,,-1.045112
06059052527,CA,20.6,8.8,23.9,3.6,,-0.964619
36061016500,NY,17.3,6.0,22.0,3.8,,-1.238771
36081064600,NY,35.7,14.7,39.4,5.3,,0.392734
06059086407,CA,30.2,9.5,24.0,4.0,,-0.608826
06095250701,CA,34.4,12.9,31.5,5.4,,0.051610
09003430601,CT,32.0,10.4,33.6,6.5,,0.027460
26035000700,MI,35.8,12.6,39.7,8.6,,0.649550
48201551200,TX,36.3,12.4,33.8,5.9,,0.196737
48395960400,TX,36.5,11.7,36.6,6.7,,0.329359
08041006802,CO,27.1,6.0,22.1,3.3,,-1.012309
38017001002,ND,34.8,8.7,30.2,5.7,,-0.164946
42069102700,PA,33.2,10.9,31.4,7.2,,0.103150
42101028000,PA,39.8,17.5,42.2,6.7,,0.888027
